Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases,Age Group,Purchase Level
3087,47,Female,Handbag,Accessories,73,Utah,M,Lavender,Summer,3.5,No,No,26,Venmo,Every 3 Months,46-55,High
3089,34,Female,Dress,Clothing,64,Arkansas,M,Teal,Spring,3.3,No,No,35,Bank Transfer,Quarterly,26-35,Medium
3090,50,Female,Sandals,Footwear,21,North Carolina,L,Blue,Fall,4.6,No,No,23,Cash,Bi-Weekly,46-55,Low
3093,52,Female,Sunglasses,Accessories,54,Utah,L,Silver,Fall,3.5,No,No,14,Bank Transfer,Bi-Weekly,46-55,Medium
3098,48,Female,Shoes,Footwear,33,Delaware,M,Silver,Fall,3.7,No,No,39,Bank Transfer,Quarterly,46-55,Medium
3100,42,Female,Shirt,Clothing,98,Michigan,S,Maroon,Fall,2.9,No,No,21,Bank Transfer,Bi-Weekly,36-45,High
3101,50,Female,Hat,Accessories,85,Vermont,L,Purple,Winter,3.9,No,No,3,Bank Transfer,Weekly,46-55,High
3102,32,Female,Jewelry,Accessories,82,Idaho,S,Brown,Summer,2.7,No,No,9,PayPal,Fortnightly,26-35,High
3103,51,Female,Jacket,Outerwear,85,South Dakota,M,Green,Summer,4.3,No,No,29,Cash,Bi-Weekly,46-55,High
3105,43,Female,Pants,Clothing,56,Georgia,S,Turquoise,Summer,5.0,No,No,41,Debit Card,Fortnightly,36-45,Medium
3106,48,Female,Skirt,Clothing,33,Oregon,M,Olive,Fall,2.7,No,No,17,Debit Card,Monthly,46-55,Medium
3109,50,Female,Socks,Clothing,69,Oregon,M,Purple,Fall,3.2,No,No,7,PayPal,Monthly,46-55,Medium
3114,46,Female,Shirt,Clothing,93,Nebraska,L,Green,Summer,2.6,No,No,2,Debit Card,Weekly,46-55,High
3117,50,Female,Coat,Outerwear,66,Montana,L,Gray,Spring,3.7,No,No,1,Venmo,Weekly,46-55,Medium
3118,43,Female,Hoodie,Clothing,50,Florida,M,Olive,Fall,3.0,No,No,4,PayPal,Bi-Weekly,36-45,Medium
3121,46,Female,Shirt,Clothing,76,Louisiana,M,Magenta,Fall,4.0,No,No,32,Debit Card,Fortnightly,46-55,High
3126,33,Female,Coat,Outerwear,26,Oregon,L,Lavender,Spring,4.0,No,No,3,Cash,Quarterly,26-35,Low
3128,55,Female,Gloves,Accessories,94,Louisiana,M,Beige,Winter,3.4,No,No,43,Credit Card,Every 3 Months,46-55,High
3131,52,Female,Pants,Clothing,20,Vermont,M,Yellow,Summer,4.5,No,No,34,Venmo,Every 3 Months,46-55,Low
3132,34,Female,Jacket,Outerwear,59,North Dakota,M,Peach,Fall,2.9,No,No,11,Bank Transfer,Every 3 Months,26-35,Medium
3133,33,Female,Sweater,Clothing,97,Michigan,M,Yellow,Summer,4.2,No,No,26,Cash,Quarterly,26-35,High
3135,35,Female,Boots,Footwear,66,Kentucky,L,Gray,Spring,4.4,No,No,47,Bank Transfer,Weekly,26-35,Medium
3138,34,Female,Coat,Outerwear,44,Louisiana,M,Turquoise,Spring,2.7,No,No,14,Bank Transfer,Monthly,26-35,Medium
3139,47,Female,Blouse,Clothing,95,Kentucky,L,Gray,Fall,4.6,No,No,40,Cash,Every 3 Months,46-55,High
3140,35,Female,Sunglasses,Accessories,85,Georgia,M,Olive,Winter,4.4,No,No,4,Venmo,Weekly,26-35,High
3141,34,Female,Gloves,Accessories,44,Alaska,XL,Peach,Summer,4.6,No,No,37,Bank Transfer,Weekly,26-35,Medium
3142,36,Female,Sunglasses,Accessories,30,Mississippi,S,Peach,Winter,4.9,No,No,47,Credit Card,Bi-Weekly,36-45,Low
3148,45,Female,Sweater,Clothing,99,North Dakota,M,Pink,Winter,4.3,No,No,21,Credit Card,Weekly,36-45,High
3149,37,Female,Shorts,Clothing,35,West Virginia,L,Purple,Fall,4.3,No,No,15,Venmo,Weekly,36-45,Medium
3151,55,Female,Blouse,Clothing,25,Georgia,M,Peach,Spring,2.6,No,No,7,Bank Transfer,Bi-Weekly,46-55,Low
3152,52,Female,T-shirt,Clothing,64,New Mexico,L,Orange,Fall,3.1,No,No,47,Bank Transfer,Quarterly,46-55,Medium
3153,49,Female,Belt,Accessories,90,North Carolina,M,Red,Fall,3.1,No,No,17,PayPal,Monthly,46-55,High
3164,49,Female,Pants,Clothing,66,Nebraska,XL,Turquoise,Summer,2.8,No,No,36,Cash,Monthly,46-55,Medium
3165,40,Female,Dress,Clothing,32,Arizona,L,Silver,Winter,2.6,No,No,16,Credit Card,Annually,36-45,Medium
3166,49,Female,Jacket,Outerwear,92,Hawaii,M,Lavender,Spring,3.0,No,No,38,Bank Transfer,Every 3 Months,46-55,High
3169,31,Female,Jeans,Clothing,24,Montana,M,Orange,Spring,2.9,No,No,14,PayPal,Fortnightly,26-35,Low
3170,35,Female,T-shirt,Clothing,59,Georgia,M,White,Fall,3.8,No,No,3,Venmo,Weekly,26-35,Medium
3175,45,Female,Pants,Clothing,52,Oklahoma,L,Orange,Winter,3.8,No,No,35,PayPal,Monthly,36-45,Medium
3176,35,Female,Socks,Clothing,42,Connecticut,M,Maroon,Fall,3.4,No,No,26,Debit Card,Every 3 Months,26-35,Medium
3177,36,Female,Sandals,Footwear,37,Arkansas,XL,Turquoise,Spring,4.6,No,No,39,Credit Card,Monthly,36-45,Medium
3178,55,Female,Belt,Accessories,52,Missouri,L,Beige,Fall,3.2,No,No,31,Credit Card,Monthly,46-55,Medium
3182,31,Female,Jacket,Outerwear,51,Montana,M,Charcoal,Summer,4.4,No,No,27,PayPal,Every 3 Months,26-35,Medium
3183,50,Female,Sunglasses,Accessories,97,Georgia,L,Green,Fall,3.6,No,No,4,Credit Card,Annually,46-55,High
3184,50,Female,Sneakers,Footwear,56,Mississippi,M,Green,Winter,3.5,No,No,14,Cash,Every 3 Months,46-55,Medium
3186,52,Female,Skirt,Clothing,71,Ohio,L,Gold,Fall,4.7,No,No,6,PayPal,Annually,46-55,High
3187,38,Female,Jewelry,Accessories,93,Virginia,S,Cyan,Winter,4.8,No,No,43,Venmo,Annually,36-45,High
3189,42,Female,Blouse,Clothing,59,Vermont,M,Lavender,Winter,3.5,No,No,39,Bank Transfer,Monthly,36-45,Medium
3191,41,Female,Jeans,Clothing,78,California,S,Purple,Fall,3.4,No,No,5,Credit Card,Fortnightly,36-45,High
3195,43,Female,Sneakers,Footwear,52,Maryland,L,Gold,Summer,4.6,No,No,10,Credit Card,Bi-Weekly,36-45,Medium
3202,46,Female,Pants,Clothing,38,Vermont,S,Indigo,Fall,2.8,No,No,34,Cash,Monthly,46-55,Medium
3206,40,Female,Hoodie,Clothing,24,Colorado,XL,Magenta,Fall,4.4,No,No,50,Bank Transfer,Every 3 Months,36-45,Low
3207,36,Female,Boots,Footwear,52,California,M,Brown,Winter,3.0,No,No,49,PayPal,Monthly,36-45,Medium
3212,53,Female,Pants,Clothing,65,Rhode Island,L,Turquoise,Winter,4.9,No,No,12,Cash,Monthly,46-55,Medium
3215,53,Female,Skirt,Clothing,78,Washington,M,Yellow,Spring,3.1,No,No,6,Debit Card,Annually,46-55,High
3216,34,Female,Coat,Outerwear,90,Rhode Island,M,Magenta,Summer,2.7,No,No,10,PayPal,Every 3 Months,26-35,High
3217,39,Female,Hoodie,Clothing,85,Illinois,S,Olive,Winter,3.4,No,No,18,Cash,Weekly,36-45,High
3218,44,Female,Sunglasses,Accessories,58,Oregon,M,Silver,Fall,3.4,No,No,46,Venmo,Weekly,36-45,Medium
3219,37,Female,Skirt,Clothing,34,Florida,M,Teal,Fall,3.9,No,No,49,PayPal,Monthly,36-45,Medium
3221,38,Female,Handbag,Accessories,29,North Dakota,M,Blue,Fall,4.1,No,No,16,Cash,Monthly,36-45,Low
3223,45,Female,Sunglasses,Accessories,84,Texas,S,Maroon,Fall,4.6,No,No,22,PayPal,Quarterly,36-45,High
3225,37,Female,Hoodie,Clothing,80,Delaware,L,Indigo,Winter,2.7,No,No,18,PayPal,Monthly,36-45,High
3226,53,Female,Blouse,Clothing,98,New Hampshire,M,Pink,Fall,3.0,No,No,31,Credit Card,Weekly,46-55,High
3229,37,Female,Jewelry,Accessories,95,Connecticut,M,Yellow,Spring,4.6,No,No,27,PayPal,Annually,36-45,High
3230,54,Female,Pants,Clothing,67,Connecticut,M,Teal,Fall,2.7,No,No,24,Cash,Monthly,46-55,Medium
3231,49,Female,Sneakers,Footwear,49,Kansas,M,Olive,Summer,2.5,No,No,38,Debit Card,Annually,46-55,Medium
3233,45,Female,T-shirt,Clothing,34,Massachusetts,M,White,Spring,4.0,No,No,19,Bank Transfer,Monthly,36-45,Medium
3234,45,Female,Belt,Accessories,74,Indiana,M,Lavender,Fall,3.8,No,No,11,Debit Card,Bi-Weekly,36-45,High
3235,49,Female,Jewelry,Accessories,96,Washington,M,Black,Winter,2.5,No,No,16,Debit Card,Quarterly,46-55,High
3240,33,Female,Sunglasses,Accessories,32,Colorado,M,Charcoal,Fall,2.7,No,No,30,Cash,Monthly,26-35,Medium
3242,50,Female,Handbag,Accessories,58,Connecticut,M,Lavender,Summer,4.4,No,No,30,PayPal,Quarterly,46-55,Medium
3243,45,Female,Socks,Clothing,74,Oregon,S,Beige,Fall,2.8,No,No,17,Venmo,Weekly,36-45,High
3244,45,Female,Hoodie,Clothing,99,Idaho,L,Black,Summer,5.0,No,No,11,Bank Transfer,Every 3 Months,36-45,High
3248,53,Female,Gloves,Accessories,91,Arkansas,M,Teal,Summer,3.7,No,No,12,PayPal,Fortnightly,46-55,High
3254,36,Female,Backpack,Accessories,60,Nebraska,M,Brown,Fall,3.2,No,No,8,Venmo,Fortnightly,36-45,Medium
3258,44,Female,Shirt,Clothing,98,Minnesota,M,Brown,Fall,3.3,No,No,39,Venmo,Every 3 Months,36-45,High
3259,31,Female,Shoes,Footwear,51,New Jersey,M,Magenta,Spring,4.3,No,No,11,Credit Card,Bi-Weekly,26-35,Medium
3261,39,Female,Scarf,Accessories,36,Wisconsin,M,Violet,Summer,4.5,No,No,7,Credit Card,Annually,36-45,Medium
3262,48,Female,Belt,Accessories,52,Rhode Island,L,Cyan,Winter,3.4,No,No,50,Debit Card,Weekly,46-55,Medium
3263,42,Female,T-shirt,Clothing,35,Indiana,M,Violet,Spring,2.7,No,No,21,Cash,Every 3 Months,36-45,Medium
3266,40,Female,Sunglasses,Accessories,100,Alabama,M,White,Winter,3.2,No,No,28,Credit Card,Fortnightly,36-45,High
3267,49,Female,Coat,Outerwear,74,Alabama,S,Gray,Winter,4.2,No,No,33,Bank Transfer,Weekly,46-55,High
3268,37,Female,Hoodie,Clothing,45,Idaho,L,Pink,Winter,3.0,No,No,42,Credit Card,Quarterly,36-45,Medium
3272,35,Female,Socks,Clothing,55,Nevada,XL,Magenta,Spring,4.4,No,No,30,Credit Card,Weekly,26-35,Medium
3275,46,Female,Sweater,Clothing,20,Oklahoma,M,Cyan,Spring,3.9,No,No,14,Cash,Fortnightly,46-55,Low
3276,43,Female,Pants,Clothing,88,Alabama,XL,Green,Summer,2.6,No,No,2,Debit Card,Weekly,36-45,High
3277,39,Female,Scarf,Accessories,99,South Dakota,M,White,Summer,4.0,No,No,41,PayPal,Every 3 Months,36-45,High
3281,45,Female,Handbag,Accessories,57,New York,L,Red,Winter,2.7,No,No,5,PayPal,Monthly,36-45,Medium
3284,47,Female,Jacket,Outerwear,24,North Carolina,L,Purple,Spring,2.9,No,No,10,Debit Card,Every 3 Months,46-55,Low
3287,45,Female,Jacket,Outerwear,67,Illinois,L,Pink,Winter,5.0,No,No,4,Venmo,Fortnightly,36-45,Medium
3290,31,Female,Backpack,Accessories,50,Montana,M,Maroon,Summer,4.0,No,No,16,Venmo,Every 3 Months,26-35,Medium
3291,52,Female,Coat,Outerwear,82,North Dakota,L,Black,Spring,3.1,No,No,2,PayPal,Monthly,46-55,High
3300,45,Female,Shorts,Clothing,32,South Dakota,L,Teal,Spring,4.0,No,No,18,Venmo,Monthly,36-45,Medium
3302,36,Female,Pants,Clothing,58,Oklahoma,XL,Charcoal,Summer,2.5,No,No,31,Credit Card,Fortnightly,36-45,Medium
3303,36,Female,Blouse,Clothing,82,Alabama,XL,Beige,Winter,4.2,No,No,31,Venmo,Bi-Weekly,36-45,High
3306,34,Female,Hoodie,Clothing,41,Nebraska,L,Cyan,Summer,4.9,No,No,31,PayPal,Bi-Weekly,26-35,Medium
3309,55,Female,Jeans,Clothing,70,Utah,M,Pink,Fall,2.6,No,No,29,Cash,Monthly,46-55,Medium
3310,48,Female,Handbag,Accessories,47,Massachusetts,M,Blue,Summer,3.1,No,No,19,PayPal,Monthly,46-55,Medium
3311,45,Female,Jacket,Outerwear,27,Iowa,M,Pink,Winter,3.6,No,No,12,PayPal,Fortnightly,36-45,Low
3313,55,Female,Sneakers,Footwear,75,Louisiana,L,Black,Summer,3.9,No,No,45,Cash,Quarterly,46-55,High
3314,55,Female,Hat,Accessories,30,Kansas,XL,Black,Fall,3.9,No,No,45,Credit Card,Monthly,46-55,Low
3315,55,Female,Socks,Clothing,94,Kansas,M,Violet,Spring,3.3,No,No,8,Credit Card,Quarterly,46-55,High
3316,48,Female,Scarf,Accessories,68,Kentucky,S,Gold,Summer,2.9,No,No,4,PayPal,Every 3 Months,46-55,Medium
3317,42,Female,Socks,Clothing,45,New Mexico,M,Olive,Summer,3.1,No,No,5,Debit Card,Fortnightly,36-45,Medium
3319,45,Female,Jacket,Outerwear,46,North Dakota,M,Olive,Summer,3.9,No,No,15,PayPal,Monthly,36-45,Medium
3322,32,Female,Coat,Outerwear,100,Maine,S,Charcoal,Winter,4.3,No,No,3,Venmo,Annually,26-35,High
3323,52,Female,Sweater,Clothing,92,Indiana,XL,Orange,Winter,4.6,No,No,43,PayPal,Weekly,46-55,High
3324,54,Female,Handbag,Accessories,78,North Dakota,M,Yellow,Winter,3.8,No,No,4,Credit Card,Monthly,46-55,High
3325,37,Female,T-shirt,Clothing,32,Missouri,S,Red,Fall,3.3,No,No,41,Venmo,Weekly,36-45,Medium
3327,47,Female,Gloves,Accessories,95,North Dakota,M,Magenta,Summer,4.3,No,No,10,Debit Card,Annually,46-55,High
3328,47,Female,Shorts,Clothing,64,Connecticut,M,Black,Spring,4.1,No,No,2,Debit Card,Quarterly,46-55,Medium
3329,42,Female,Sandals,Footwear,35,Wisconsin,M,Violet,Spring,3.2,No,No,11,Cash,Bi-Weekly,36-45,Medium
3330,34,Female,Backpack,Accessories,54,New Jersey,M,Gray,Winter,3.8,No,No,1,Debit Card,Bi-Weekly,26-35,Medium
3331,38,Female,Sneakers,Footwear,96,Missouri,M,Black,Spring,3.2,No,No,41,Bank Transfer,Quarterly,36-45,High
3332,55,Female,Sunglasses,Accessories,58,California,M,Pink,Summer,3.5,No,No,39,PayPal,Quarterly,46-55,Medium
3334,55,Female,Jeans,Clothing,35,Minnesota,M,Violet,Spring,4.2,No,No,3,PayPal,Monthly,46-55,Medium
3336,44,Female,Hat,Accessories,94,Texas,XL,Cyan,Winter,3.5,No,No,48,Bank Transfer,Quarterly,36-45,High
3337,39,Female,Blouse,Clothing,45,Montana,M,Brown,Fall,4.0,No,No,24,Debit Card,Annually,36-45,Medium
3341,42,Female,T-shirt,Clothing,36,Virginia,XL,Maroon,Fall,4.4,No,No,47,Credit Card,Fortnightly,36-45,Medium
3342,55,Female,Jacket,Outerwear,50,Connecticut,XL,Olive,Summer,4.5,No,No,35,Credit Card,Monthly,46-55,Medium
3350,35,Female,Jewelry,Accessories,79,Georgia,M,Red,Fall,2.8,No,No,29,PayPal,Quarterly,26-35,High
3351,45,Female,Handbag,Accessories,33,Mississippi,S,Olive,Fall,4.9,No,No,15,Cash,Bi-Weekly,36-45,Medium
3352,43,Female,Shirt,Clothing,49,New Hampshire,L,Cyan,Spring,4.2,No,No,18,Bank Transfer,Fortnightly,36-45,Medium
3353,55,Female,Belt,Accessories,96,Washington,M,Teal,Summer,2.9,No,No,7,Bank Transfer,Bi-Weekly,46-55,High
3354,31,Female,Dress,Clothing,66,Ohio,L,Teal,Fall,4.6,No,No,19,Credit Card,Every 3 Months,26-35,Medium
3355,42,Female,Skirt,Clothing,45,Maryland,M,Orange,Fall,2.8,No,No,15,PayPal,Weekly,36-45,Medium
3356,40,Female,Blouse,Clothing,28,Delaware,M,Peach,Spring,2.6,No,No,3,Bank Transfer,Bi-Weekly,36-45,Low
3357,39,Female,Jeans,Clothing,48,Tennessee,M,Silver,Summer,3.5,No,No,13,PayPal,Bi-Weekly,36-45,Medium
3358,41,Female,Hoodie,Clothing,67,Arkansas,M,Pink,Winter,3.5,No,No,37,Credit Card,Monthly,36-45,Medium
3360,43,Female,Sunglasses,Accessories,74,New Hampshire,L,Red,Fall,3.9,No,No,29,Debit Card,Monthly,36-45,High
3362,47,Female,Shoes,Footwear,26,Florida,M,Silver,Spring,4.1,No,No,47,Credit Card,Bi-Weekly,46-55,Low
3363,50,Female,Handbag,Accessories,61,Tennessee,M,Gray,Summer,3.0,No,No,48,Venmo,Fortnightly,46-55,Medium
3365,50,Female,Scarf,Accessories,33,Oregon,M,Peach,Fall,3.2,No,No,7,Credit Card,Monthly,46-55,Medium
3366,43,Female,Skirt,Clothing,58,Tennessee,L,Teal,Fall,3.9,No,No,45,Credit Card,Every 3 Months,36-45,Medium
3367,38,Female,Gloves,Accessories,65,North Carolina,M,Red,Spring,3.6,No,No,47,Debit Card,Quarterly,36-45,Medium
3368,44,Female,T-shirt,Clothing,48,Tennessee,M,Blue,Summer,3.1,No,No,6,Venmo,Fortnightly,36-45,Medium
3370,47,Female,Sweater,Clothing,51,Maine,M,Indigo,Winter,3.8,No,No,42,Cash,Monthly,46-55,Medium
3372,49,Female,Hoodie,Clothing,99,Colorado,S,Turquoise,Winter,4.0,No,No,28,PayPal,Annually,46-55,High
3376,51,Female,Boots,Footwear,98,Connecticut,XL,Yellow,Fall,4.9,No,No,8,Credit Card,Annually,46-55,High
3378,37,Female,Shirt,Clothing,32,Kentucky,M,Yellow,Winter,4.6,No,No,18,PayPal,Fortnightly,36-45,Medium
3379,49,Female,Shorts,Clothing,75,Minnesota,L,Gold,Fall,4.5,No,No,6,Cash,Quarterly,46-55,High
3381,41,Female,Dress,Clothing,52,North Dakota,L,Blue,Summer,3.8,No,No,6,PayPal,Every 3 Months,36-45,Medium
3383,34,Female,Sweater,Clothing,35,Nebraska,M,Maroon,Spring,2.8,No,No,2,Bank Transfer,Weekly,26-35,Medium
3385,39,Female,Hoodie,Clothing,24,Minnesota,L,Maroon,Summer,3.8,No,No,9,Venmo,Quarterly,36-45,Low
3387,34,Female,T-shirt,Clothing,62,Michigan,M,Lavender,Fall,2.6,No,No,36,Cash,Quarterly,26-35,Medium
3388,53,Female,Pants,Clothing,78,New Jersey,S,Pink,Spring,3.4,No,No,2,Credit Card,Bi-Weekly,46-55,High
3389,35,Female,Sweater,Clothing,61,South Dakota,M,Cyan,Spring,4.5,No,No,21,Credit Card,Weekly,26-35,Medium
3390,38,Female,Pants,Clothing,57,North Carolina,L,Maroon,Fall,3.8,No,No,39,Venmo,Annually,36-45,Medium
3391,32,Female,Socks,Clothing,70,Oregon,S,Red,Summer,3.0,No,No,38,PayPal,Annually,26-35,Medium
3392,47,Female,Hoodie,Clothing,57,Montana,M,Silver,Fall,3.7,No,No,6,Debit Card,Every 3 Months,46-55,Medium
3393,53,Female,Scarf,Accessories,74,New Jersey,XL,Blue,Winter,4.4,No,No,6,Venmo,Bi-Weekly,46-55,High
3395,31,Female,Sandals,Footwear,98,Vermont,S,Yellow,Spring,4.2,No,No,9,PayPal,Annually,26-35,High
3396,44,Female,Dress,Clothing,43,Colorado,M,Silver,Winter,3.1,No,No,15,Debit Card,Every 3 Months,36-45,Medium
3399,54,Female,Jeans,Clothing,60,Montana,L,Pink,Winter,3.8,No,No,44,Cash,Fortnightly,46-55,Medium
3400,40,Female,Pants,Clothing,55,Montana,XL,Yellow,Winter,3.3,No,No,36,Debit Card,Annually,36-45,Medium
3401,39,Female,Sunglasses,Accessories,51,Nevada,M,Lavender,Fall,4.8,No,No,18,Venmo,Fortnightly,36-45,Medium
3402,44,Female,Backpack,Accessories,71,Nevada,L,Peach,Winter,3.4,No,No,39,Credit Card,Weekly,36-45,High
3408,46,Female,Dress,Clothing,46,Alabama,S,Purple,Spring,2.6,No,No,20,Cash,Quarterly,46-55,Medium
3409,48,Female,Socks,Clothing,72,Montana,L,Purple,Summer,4.4,No,No,11,Bank Transfer,Annually,46-55,High
3411,50,Female,Sandals,Footwear,76,Ohio,L,Teal,Summer,4.3,No,No,38,Bank Transfer,Bi-Weekly,46-55,High
3414,34,Female,Gloves,Accessories,90,Delaware,XL,Black,Winter,2.5,No,No,16,PayPal,Bi-Weekly,26-35,High
3416,38,Female,Blouse,Clothing,68,New York,M,Gold,Fall,3.0,No,No,15,Bank Transfer,Annually,36-45,Medium
3418,54,Female,Coat,Outerwear,35,Massachusetts,M,Blue,Summer,2.9,No,No,22,Debit Card,Fortnightly,46-55,Medium
3419,53,Female,Jacket,Outerwear,30,South Carolina,M,Beige,Summer,2.8,No,No,35,Debit Card,Annually,46-55,Low
3424,33,Female,Boots,Footwear,71,Massachusetts,M,Brown,Spring,3.8,No,No,21,PayPal,Bi-Weekly,26-35,High
3425,33,Female,Scarf,Accessories,64,Florida,L,Green,Summer,3.6,No,No,23,Credit Card,Monthly,26-35,Medium
3426,38,Female,Hat,Accessories,54,Michigan,M,Blue,Summer,4.3,No,No,3,Debit Card,Bi-Weekly,36-45,Medium
3427,47,Female,Socks,Clothing,35,Oregon,XL,Magenta,Fall,4.8,No,No,31,Credit Card,Annually,46-55,Medium
3428,39,Female,T-shirt,Clothing,38,Michigan,XL,Turquoise,Winter,2.5,No,No,44,Cash,Annually,36-45,Medium
3429,32,Female,Jewelry,Accessories,69,Washington,M,Gray,Fall,2.5,No,No,20,Venmo,Monthly,26-35,Medium
3432,46,Female,Belt,Accessories,49,New Mexico,S,Green,Summer,4.2,No,No,20,Venmo,Annually,46-55,Medium
3433,36,Female,Boots,Footwear,44,Connecticut,M,Gray,Summer,4.8,No,No,46,PayPal,Every 3 Months,36-45,Medium
3435,31,Female,Pants,Clothing,72,Ohio,S,Orange,Summer,3.3,No,No,6,Venmo,Fortnightly,26-35,High
3440,43,Female,Gloves,Accessories,93,Idaho,M,Gray,Summer,4.5,No,No,25,Venmo,Quarterly,36-45,High
3441,45,Female,Handbag,Accessories,63,Maryland,L,Magenta,Fall,4.3,No,No,2,PayPal,Weekly,36-45,Medium
3444,47,Female,Dress,Clothing,24,Tennessee,L,Silver,Summer,5.0,No,No,28,Cash,Bi-Weekly,46-55,Low
3445,53,Female,Pants,Clothing,63,Rhode Island,S,Green,Summer,3.8,No,No,12,Bank Transfer,Bi-Weekly,46-55,Medium
3446,42,Female,Hat,Accessories,58,Florida,M,Magenta,Fall,4.9,No,No,3,Debit Card,Annually,36-45,Medium
3447,51,Female,Boots,Footwear,55,Louisiana,S,Purple,Spring,5.0,No,No,20,Cash,Weekly,46-55,Medium
3450,48,Female,Blouse,Clothing,37,Kansas,M,Brown,Spring,4.5,No,No,35,Cash,Monthly,46-55,Medium
3452,32,Female,Blouse,Clothing,73,Nevada,XL,Silver,Fall,3.0,No,No,13,Credit Card,Annually,26-35,High
3454,31,Female,Shirt,Clothing,60,Alabama,L,Pink,Winter,4.3,No,No,48,Venmo,Bi-Weekly,26-35,Medium
3455,55,Female,Handbag,Accessories,71,Louisiana,S,Lavender,Fall,4.6,No,No,15,PayPal,Bi-Weekly,46-55,High
3456,49,Female,T-shirt,Clothing,89,Ohio,M,Orange,Fall,4.7,No,No,13,Venmo,Annually,46-55,High
3457,42,Female,Hoodie,Clothing,53,Texas,M,Red,Fall,4.6,No,No,21,Venmo,Monthly,36-45,Medium
3461,41,Female,Scarf,Accessories,78,Indiana,M,Gold,Spring,3.1,No,No,5,Bank Transfer,Bi-Weekly,36-45,High
3462,51,Female,Shoes,Footwear,23,Wyoming,S,Maroon,Spring,4.4,No,No,47,Cash,Quarterly,46-55,Low
3463,44,Female,Jeans,Clothing,73,Michigan,L,Olive,Spring,4.5,No,No,34,Credit Card,Every 3 Months,36-45,High
3465,36,Female,Coat,Outerwear,59,Utah,S,Peach,Winter,2.7,No,No,12,PayPal,Annually,36-45,Medium
3467,49,Female,Socks,Clothing,42,Maryland,S,Purple,Summer,4.6,No,No,43,Bank Transfer,Annually,46-55,Medium
3469,36,Female,Sunglasses,Accessories,89,Ohio,S,Indigo,Winter,3.5,No,No,36,Debit Card,Quarterly,36-45,High
3470,36,Female,Socks,Clothing,85,North Dakota,L,Magenta,Fall,3.3,No,No,12,Cash,Annually,36-45,High
3472,43,Female,Sandals,Footwear,66,North Carolina,S,Blue,Spring,3.1,No,No,31,Cash,Bi-Weekly,36-45,Medium
3473,31,Female,Blouse,Clothing,42,Georgia,S,White,Summer,4.0,No,No,15,Debit Card,Weekly,26-35,Medium
3475,41,Female,Pants,Clothing,82,Maine,M,Cyan,Winter,4.4,No,No,18,Venmo,Monthly,36-45,High
3476,48,Female,Sneakers,Footwear,88,South Carolina,M,Orange,Spring,4.4,No,No,9,Cash,Quarterly,46-55,High
3478,53,Female,Handbag,Accessories,85,Kentucky,S,Teal,Spring,3.8,No,No,38,Debit Card,Bi-Weekly,46-55,High
3479,36,Female,Handbag,Accessories,57,Arizona,M,Magenta,Fall,4.6,No,No,42,PayPal,Quarterly,36-45,Medium
3480,46,Female,Sweater,Clothing,56,New York,S,Orange,Summer,4.9,No,No,41,Cash,Monthly,46-55,Medium
3482,52,Female,Socks,Clothing,67,Ohio,S,Maroon,Summer,3.4,No,No,41,Debit Card,Bi-Weekly,46-55,Medium
3485,44,Female,Dress,Clothing,75,Illinois,L,Gray,Fall,4.2,No,No,13,Credit Card,Bi-Weekly,36-45,High
3486,50,Female,Shirt,Clothing,21,Massachusetts,XL,Brown,Winter,3.4,No,No,23,Debit Card,Fortnightly,46-55,Low
3487,51,Female,Shorts,Clothing,89,North Carolina,L,Charcoal,Winter,4.9,No,No,6,PayPal,Weekly,46-55,High
3490,48,Female,Dress,Clothing,26,Idaho,L,Black,Summer,4.6,No,No,32,PayPal,Every 3 Months,46-55,Low
3493,48,Female,Gloves,Accessories,65,South Dakota,M,Turquoise,Fall,4.6,No,No,48,Bank Transfer,Annually,46-55,Medium
3494,48,Female,Pants,Clothing,82,New Mexico,XL,Black,Winter,4.7,No,No,35,Credit Card,Weekly,46-55,High
3497,39,Female,Shoes,Footwear,38,Idaho,M,Pink,Summer,4.0,No,No,22,PayPal,Monthly,36-45,Medium
3498,35,Female,Handbag,Accessories,48,Colorado,M,Red,Spring,4.3,No,No,16,Venmo,Every 3 Months,26-35,Medium
3499,47,Female,Sandals,Footwear,35,Kentucky,M,Lavender,Summer,3.8,No,No,2,Bank Transfer,Bi-Weekly,46-55,Medium
3501,38,Female,Shirt,Clothing,48,Oregon,S,Silver,Fall,4.6,No,No,38,Debit Card,Fortnightly,36-45,Medium
3502,53,Female,Shoes,Footwear,87,Nebraska,M,Silver,Fall,4.8,No,No,43,Bank Transfer,Weekly,46-55,High
3503,31,Female,Backpack,Accessories,62,Massachusetts,M,Green,Fall,4.7,No,No,26,Bank Transfer,Quarterly,26-35,Medium
3504,31,Female,Shirt,Clothing,96,Nebraska,M,Pink,Spring,3.9,No,No,39,Cash,Weekly,26-35,High
3506,48,Female,Jewelry,Accessories,42,Indiana,L,Red,Winter,3.7,No,No,40,Bank Transfer,Every 3 Months,46-55,Medium
3508,46,Female,Handbag,Accessories,65,Colorado,S,Purple,Spring,4.2,No,No,33,Credit Card,Every 3 Months,46-55,Medium
