Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases,Age Group,Purchase Level
426,40,Male,Jeans,Clothing,87,North Dakota,S,Teal,Winter,3.3,Yes,Yes,4,Credit Card,Quarterly,36-45,High
427,43,Male,Pants,Clothing,71,Louisiana,M,Violet,Winter,4.7,Yes,Yes,19,Credit Card,Quarterly,36-45,High
430,42,Male,Sandals,Footwear,94,Washington,M,Gold,Winter,4.1,Yes,Yes,21,Cash,Fortnightly,36-45,High
432,43,Male,Hat,Accessories,76,New Hampshire,L,Cyan,Winter,3.4,Yes,Yes,33,Cash,Fortnightly,36-45,High
433,47,Male,Shirt,Clothing,86,Indiana,S,Indigo,Fall,3.3,Yes,Yes,26,Venmo,Weekly,46-55,High
434,49,Male,Skirt,Clothing,92,Alabama,M,Orange,Fall,3.2,Yes,Yes,23,Credit Card,Fortnightly,46-55,High
435,50,Male,Shoes,Footwear,52,Oklahoma,L,Pink,Spring,4.0,Yes,Yes,39,PayPal,Every 3 Months,46-55,Medium
436,51,Male,Coat,Outerwear,28,Montana,XL,Olive,Winter,3.6,Yes,Yes,42,Bank Transfer,Monthly,46-55,Low
437,40,Male,Pants,Clothing,46,Tennessee,L,Cyan,Summer,4.6,Yes,Yes,41,Bank Transfer,Weekly,36-45,Medium
438,45,Male,Jewelry,Accessories,50,New Mexico,M,Peach,Summer,2.6,Yes,Yes,41,PayPal,Annually,36-45,Medium
439,52,Male,Belt,Accessories,23,Iowa,M,Turquoise,Winter,4.3,Yes,Yes,12,Credit Card,Fortnightly,46-55,Low
442,43,Male,Hoodie,Clothing,81,Florida,M,Maroon,Winter,4.2,Yes,Yes,32,Credit Card,Annually,36-45,High
445,48,Male,Dress,Clothing,20,California,M,Red,Summer,4.3,Yes,Yes,31,Debit Card,Annually,46-55,Low
446,42,Male,Boots,Footwear,29,Iowa,M,Olive,Fall,4.9,Yes,Yes,18,Venmo,Annually,36-45,Low
449,32,Male,Gloves,Accessories,23,Missouri,M,Yellow,Summer,3.4,Yes,Yes,35,Bank Transfer,Fortnightly,26-35,Low
453,45,Male,Pants,Clothing,45,Missouri,M,Violet,Summer,3.3,Yes,Yes,39,PayPal,Fortnightly,36-45,Medium
454,54,Male,Jewelry,Accessories,56,Nebraska,XL,Peach,Winter,2.8,Yes,Yes,22,Credit Card,Weekly,46-55,Medium
455,37,Male,Jacket,Outerwear,97,New Jersey,S,Gold,Summer,3.2,Yes,Yes,14,Cash,Bi-Weekly,36-45,High
456,54,Male,Blouse,Clothing,100,Utah,XL,Gold,Fall,3.6,Yes,Yes,50,Debit Card,Fortnightly,46-55,High
457,50,Male,Blouse,Clothing,96,North Carolina,S,Indigo,Fall,4.0,Yes,Yes,33,Credit Card,Quarterly,46-55,High
459,47,Male,Shorts,Clothing,91,Arkansas,L,Black,Winter,4.0,Yes,Yes,48,PayPal,Monthly,46-55,High
464,37,Male,Jewelry,Accessories,81,Georgia,S,Orange,Summer,2.7,Yes,Yes,29,Venmo,Weekly,36-45,High
466,54,Male,Skirt,Clothing,88,Oklahoma,M,Pink,Summer,2.8,Yes,Yes,25,Cash,Quarterly,46-55,High
467,38,Male,Jeans,Clothing,24,Vermont,L,Turquoise,Winter,4.6,Yes,Yes,25,PayPal,Weekly,36-45,Low
469,34,Male,Backpack,Accessories,38,Georgia,S,Peach,Fall,5.0,Yes,Yes,16,Cash,Quarterly,26-35,Medium
471,50,Male,Dress,Clothing,63,Minnesota,L,Teal,Summer,4.6,Yes,Yes,6,Cash,Every 3 Months,46-55,Medium
472,55,Male,Scarf,Accessories,72,Missouri,XL,White,Winter,4.9,Yes,Yes,36,Bank Transfer,Quarterly,46-55,High
474,34,Male,Coat,Outerwear,42,West Virginia,L,Olive,Spring,3.9,Yes,Yes,29,PayPal,Every 3 Months,26-35,Medium
478,42,Male,Sweater,Clothing,56,North Dakota,M,Green,Summer,3.7,Yes,Yes,49,Debit Card,Weekly,36-45,Medium
479,35,Male,Jewelry,Accessories,43,Kansas,XL,Turquoise,Winter,3.2,Yes,Yes,48,Venmo,Annually,26-35,Medium
480,39,Male,Handbag,Accessories,84,Iowa,L,Yellow,Winter,3.3,Yes,Yes,43,Venmo,Monthly,36-45,High
482,46,Male,Hat,Accessories,88,Wisconsin,L,Peach,Fall,3.2,Yes,Yes,10,PayPal,Fortnightly,46-55,High
483,41,Male,Belt,Accessories,42,Connecticut,M,Yellow,Winter,2.5,Yes,Yes,11,Venmo,Annually,36-45,Medium
486,48,Male,Shoes,Footwear,44,Tennessee,S,Blue,Spring,2.6,Yes,Yes,36,Debit Card,Fortnightly,46-55,Medium
487,38,Male,Sandals,Footwear,63,New Mexico,M,Charcoal,Fall,2.8,Yes,Yes,37,Venmo,Every 3 Months,36-45,Medium
488,41,Male,Jacket,Outerwear,68,Iowa,L,Red,Winter,4.4,Yes,Yes,22,Credit Card,Quarterly,36-45,Medium
490,49,Male,Socks,Clothing,85,South Dakota,M,Green,Summer,3.2,Yes,Yes,40,PayPal,Annually,46-55,High
492,49,Male,Coat,Outerwear,69,Vermont,M,Silver,Summer,3.7,Yes,Yes,24,Credit Card,Bi-Weekly,46-55,Medium
493,50,Male,Shirt,Clothing,62,Michigan,M,Black,Fall,3.9,Yes,Yes,11,Debit Card,Weekly,46-55,Medium
495,38,Male,Boots,Footwear,68,Indiana,M,Indigo,Winter,4.5,Yes,Yes,42,Debit Card,Weekly,36-45,Medium
496,33,Male,Handbag,Accessories,36,Michigan,XL,Cyan,Fall,3.3,Yes,Yes,6,Debit Card,Fortnightly,26-35,Medium
498,43,Male,Sneakers,Footwear,39,Oklahoma,S,Silver,Winter,4.6,Yes,Yes,31,Cash,Weekly,36-45,Medium
499,43,Male,Boots,Footwear,78,Iowa,M,Lavender,Spring,3.6,Yes,Yes,27,Bank Transfer,Monthly,36-45,High
500,36,Male,Shoes,Footwear,99,Rhode Island,L,Silver,Winter,4.8,Yes,Yes,24,PayPal,Monthly,36-45,High
501,36,Male,T-shirt,Clothing,31,Washington,L,Purple,Fall,4.8,Yes,Yes,35,Venmo,Every 3 Months,36-45,Medium
504,55,Male,Shoes,Footwear,24,West Virginia,M,Lavender,Summer,3.2,Yes,Yes,26,Bank Transfer,Quarterly,46-55,Low
505,42,Male,Shoes,Footwear,22,Missouri,M,Maroon,Winter,3.9,Yes,Yes,26,PayPal,Annually,36-45,Low
510,41,Male,T-shirt,Clothing,80,Delaware,L,Cyan,Summer,3.9,Yes,Yes,17,Debit Card,Weekly,36-45,High
517,34,Male,Hoodie,Clothing,41,West Virginia,L,Indigo,Fall,2.8,Yes,Yes,19,Debit Card,Bi-Weekly,26-35,Medium
521,51,Male,Sunglasses,Accessories,84,South Carolina,M,White,Spring,3.9,Yes,Yes,20,Debit Card,Quarterly,46-55,High
522,36,Male,Shorts,Clothing,41,Vermont,L,Gold,Winter,3.5,Yes,Yes,50,Bank Transfer,Annually,36-45,Medium
524,46,Male,Sandals,Footwear,40,Delaware,M,Orange,Spring,4.9,Yes,Yes,5,PayPal,Quarterly,46-55,Medium
526,51,Male,Coat,Outerwear,37,Iowa,M,Cyan,Spring,3.2,Yes,Yes,41,Debit Card,Monthly,46-55,Medium
527,51,Male,Pants,Clothing,52,New Jersey,S,Red,Winter,4.9,Yes,Yes,19,Cash,Monthly,46-55,Medium
529,34,Male,Sneakers,Footwear,88,Maryland,S,Beige,Winter,3.2,Yes,Yes,40,Cash,Annually,26-35,High
530,32,Male,Shorts,Clothing,84,California,M,Orange,Fall,3.7,Yes,Yes,6,Credit Card,Monthly,26-35,High
531,48,Male,Coat,Outerwear,37,Montana,XL,Magenta,Winter,3.2,Yes,Yes,25,Credit Card,Bi-Weekly,46-55,Medium
532,50,Male,Sandals,Footwear,51,Vermont,L,Purple,Fall,3.4,Yes,Yes,42,Cash,Weekly,46-55,Medium
537,44,Male,Jacket,Outerwear,84,Illinois,S,Maroon,Fall,4.4,Yes,Yes,16,Debit Card,Every 3 Months,36-45,High
538,50,Male,Blouse,Clothing,49,Virginia,S,Turquoise,Summer,3.0,Yes,Yes,14,Debit Card,Annually,46-55,Medium
540,49,Male,Coat,Outerwear,48,Wyoming,M,Violet,Winter,4.0,Yes,Yes,49,Debit Card,Weekly,46-55,Medium
541,49,Male,Dress,Clothing,37,South Carolina,M,Lavender,Spring,3.1,Yes,Yes,33,Cash,Every 3 Months,46-55,Medium
542,52,Male,Jacket,Outerwear,27,Connecticut,L,Gray,Fall,2.8,Yes,Yes,45,Cash,Bi-Weekly,46-55,Low
544,53,Male,Skirt,Clothing,98,Alabama,S,Red,Spring,4.3,Yes,Yes,11,Credit Card,Monthly,46-55,High
545,34,Male,Sandals,Footwear,64,Washington,S,Yellow,Summer,3.3,Yes,Yes,30,Bank Transfer,Every 3 Months,26-35,Medium
546,33,Male,Coat,Outerwear,32,Alabama,L,Magenta,Summer,3.5,Yes,Yes,48,Debit Card,Annually,26-35,Medium
548,38,Male,Jacket,Outerwear,50,Nevada,M,Blue,Winter,2.8,Yes,Yes,26,Venmo,Weekly,36-45,Medium
549,36,Male,Backpack,Accessories,64,Nebraska,M,Black,Winter,4.6,Yes,Yes,41,Debit Card,Every 3 Months,36-45,Medium
550,31,Male,Backpack,Accessories,29,Arizona,S,Olive,Fall,3.6,Yes,Yes,37,Venmo,Bi-Weekly,26-35,Low
557,40,Male,Coat,Outerwear,90,Montana,L,Indigo,Winter,5.0,Yes,Yes,21,Cash,Fortnightly,36-45,High
559,50,Male,Sneakers,Footwear,77,Iowa,L,Teal,Fall,3.2,Yes,Yes,43,Debit Card,Every 3 Months,46-55,High
563,53,Male,Jeans,Clothing,62,Missouri,M,Blue,Summer,3.5,Yes,Yes,40,Debit Card,Annually,46-55,Medium
567,55,Male,Sneakers,Footwear,93,Alabama,M,Indigo,Spring,3.6,Yes,Yes,1,Debit Card,Fortnightly,46-55,High
569,44,Male,Pants,Clothing,88,Utah,L,Red,Summer,4.0,Yes,Yes,36,PayPal,Monthly,36-45,High
572,54,Male,Jacket,Outerwear,76,Kentucky,XL,Cyan,Spring,3.6,Yes,Yes,37,Venmo,Weekly,46-55,High
575,54,Male,Sneakers,Footwear,79,Maine,L,Red,Fall,4.8,Yes,Yes,20,Bank Transfer,Bi-Weekly,46-55,High
577,48,Male,Hat,Accessories,68,Washington,M,Black,Winter,5.0,Yes,Yes,5,Credit Card,Every 3 Months,46-55,Medium
581,49,Male,Sweater,Clothing,80,Iowa,M,Orange,Spring,4.1,Yes,Yes,10,PayPal,Weekly,46-55,High
582,32,Male,Sweater,Clothing,100,Iowa,XL,Charcoal,Winter,2.7,Yes,Yes,12,Bank Transfer,Every 3 Months,26-35,High
583,40,Male,Jacket,Outerwear,77,Colorado,L,Turquoise,Spring,4.9,Yes,Yes,2,Bank Transfer,Quarterly,36-45,High
587,45,Male,Hoodie,Clothing,20,Wisconsin,S,Blue,Winter,4.9,Yes,Yes,9,Venmo,Annually,36-45,Low
589,47,Male,Boots,Footwear,60,South Dakota,M,Violet,Fall,3.0,Yes,Yes,9,Debit Card,Quarterly,46-55,Medium
592,47,Male,Backpack,Accessories,37,Kentucky,L,Olive,Fall,4.2,Yes,Yes,6,Debit Card,Bi-Weekly,46-55,Medium
595,35,Male,Hoodie,Clothing,83,Oklahoma,S,Brown,Winter,2.5,Yes,Yes,6,Debit Card,Monthly,26-35,High
600,51,Male,Boots,Footwear,26,Massachusetts,L,Teal,Spring,4.2,Yes,Yes,27,Debit Card,Every 3 Months,46-55,Low
602,32,Male,Backpack,Accessories,38,West Virginia,M,Maroon,Summer,4.7,Yes,Yes,5,Cash,Fortnightly,26-35,Medium
603,37,Male,Shoes,Footwear,58,Oregon,L,Lavender,Summer,4.2,Yes,Yes,10,Cash,Every 3 Months,36-45,Medium
604,31,Male,Handbag,Accessories,46,Massachusetts,L,Green,Winter,3.4,Yes,Yes,26,PayPal,Every 3 Months,26-35,Medium
605,44,Male,Sunglasses,Accessories,92,West Virginia,S,Pink,Fall,4.4,Yes,Yes,11,Credit Card,Every 3 Months,36-45,High
606,40,Male,Hat,Accessories,32,California,XL,Charcoal,Winter,4.2,Yes,Yes,17,Bank Transfer,Weekly,36-45,Medium
608,47,Male,Hoodie,Clothing,23,Indiana,L,Purple,Fall,2.8,Yes,Yes,44,Cash,Monthly,46-55,Low
609,41,Male,Backpack,Accessories,25,Delaware,S,Gold,Fall,3.3,Yes,Yes,21,Venmo,Every 3 Months,36-45,Low
610,51,Male,Sweater,Clothing,54,Ohio,L,Purple,Fall,4.6,Yes,Yes,49,Credit Card,Fortnightly,46-55,Medium
611,53,Male,Shorts,Clothing,72,Oklahoma,M,Charcoal,Summer,2.5,Yes,Yes,27,Bank Transfer,Every 3 Months,46-55,High
612,43,Male,Scarf,Accessories,33,California,M,Black,Winter,4.7,Yes,Yes,19,Cash,Monthly,36-45,Medium
618,50,Male,Backpack,Accessories,57,Colorado,M,Maroon,Fall,2.6,Yes,Yes,2,Bank Transfer,Quarterly,46-55,Medium
621,33,Male,Backpack,Accessories,89,Rhode Island,M,Black,Fall,3.7,Yes,Yes,10,Venmo,Every 3 Months,26-35,High
622,51,Male,Sunglasses,Accessories,27,Kansas,S,Red,Fall,4.4,Yes,Yes,45,Credit Card,Weekly,46-55,Low
625,55,Male,Pants,Clothing,87,South Carolina,XL,Pink,Fall,3.4,Yes,Yes,21,PayPal,Annually,46-55,High
626,49,Male,Jewelry,Accessories,79,Delaware,M,Red,Fall,4.0,Yes,Yes,1,Venmo,Weekly,46-55,High
627,31,Male,Sunglasses,Accessories,79,New Hampshire,M,Indigo,Spring,3.9,Yes,Yes,10,Venmo,Annually,26-35,High
628,42,Male,Sandals,Footwear,44,Oregon,L,Black,Winter,4.1,Yes,Yes,24,PayPal,Monthly,36-45,Medium
631,41,Male,Jewelry,Accessories,94,Mississippi,S,Silver,Fall,4.3,Yes,Yes,33,Debit Card,Annually,36-45,High
632,55,Male,Boots,Footwear,68,Washington,S,Violet,Summer,4.1,Yes,Yes,27,Cash,Fortnightly,46-55,Medium
633,35,Male,Backpack,Accessories,51,Wyoming,M,Red,Winter,3.9,Yes,Yes,19,Venmo,Fortnightly,26-35,Medium
635,36,Male,Sneakers,Footwear,60,Ohio,M,Teal,Summer,3.9,Yes,Yes,46,PayPal,Weekly,36-45,Medium
637,41,Male,Handbag,Accessories,30,Wisconsin,M,Indigo,Summer,2.8,Yes,Yes,14,Bank Transfer,Every 3 Months,36-45,Low
639,53,Male,Sandals,Footwear,20,Maryland,S,Blue,Summer,2.7,Yes,Yes,41,PayPal,Monthly,46-55,Low
640,54,Male,Dress,Clothing,24,Mississippi,L,Olive,Spring,4.0,Yes,Yes,50,Credit Card,Annually,46-55,Low
641,53,Male,Skirt,Clothing,88,Minnesota,M,Gray,Summer,4.4,Yes,Yes,28,Debit Card,Fortnightly,46-55,High
642,47,Male,Blouse,Clothing,78,Alaska,M,Red,Winter,3.9,Yes,Yes,23,Credit Card,Every 3 Months,46-55,High
647,51,Male,Boots,Footwear,54,Indiana,XL,Pink,Spring,4.9,Yes,Yes,19,Venmo,Bi-Weekly,46-55,Medium
648,54,Male,Blouse,Clothing,70,Mississippi,XL,Charcoal,Summer,3.7,Yes,Yes,23,Credit Card,Fortnightly,46-55,Medium
650,53,Male,Pants,Clothing,93,Delaware,L,Orange,Spring,4.2,Yes,Yes,33,PayPal,Every 3 Months,46-55,High
651,34,Male,Gloves,Accessories,40,Florida,M,Magenta,Spring,3.9,Yes,Yes,12,Bank Transfer,Annually,26-35,Medium
652,32,Male,Hat,Accessories,32,Arkansas,L,Yellow,Summer,2.9,Yes,Yes,41,Venmo,Fortnightly,26-35,Medium
657,42,Male,Jeans,Clothing,23,Pennsylvania,M,Beige,Summer,3.9,Yes,Yes,6,PayPal,Quarterly,36-45,Low
658,48,Male,Jacket,Outerwear,80,Arizona,M,White,Winter,4.3,Yes,Yes,6,PayPal,Quarterly,46-55,High
661,50,Male,Coat,Outerwear,79,Montana,M,Olive,Fall,5.0,Yes,Yes,39,Credit Card,Quarterly,46-55,High
666,41,Male,Pants,Clothing,55,New Mexico,M,Peach,Spring,4.9,Yes,Yes,50,Credit Card,Annually,36-45,Medium
667,35,Male,Hoodie,Clothing,26,Colorado,L,Turquoise,Winter,3.1,Yes,Yes,30,Debit Card,Quarterly,26-35,Low
668,34,Male,Sunglasses,Accessories,76,Arizona,S,Blue,Winter,2.6,Yes,Yes,32,Bank Transfer,Quarterly,26-35,High
669,49,Male,T-shirt,Clothing,85,Hawaii,S,Turquoise,Fall,2.9,Yes,Yes,35,Bank Transfer,Monthly,46-55,High
670,43,Male,Jacket,Outerwear,89,Illinois,M,Gray,Spring,3.3,Yes,Yes,45,Venmo,Bi-Weekly,36-45,High
672,38,Male,Jacket,Outerwear,30,Iowa,L,Black,Winter,4.7,Yes,Yes,45,Cash,Weekly,36-45,Low
674,35,Male,Shirt,Clothing,66,Oklahoma,M,Indigo,Spring,4.2,Yes,Yes,27,Venmo,Bi-Weekly,26-35,Medium
675,48,Male,Jewelry,Accessories,33,Washington,XL,Beige,Winter,4.7,Yes,Yes,36,Bank Transfer,Annually,46-55,Medium
684,33,Male,Sandals,Footwear,36,Michigan,S,Violet,Winter,2.7,Yes,Yes,3,Bank Transfer,Monthly,26-35,Medium
693,35,Male,Sunglasses,Accessories,95,North Dakota,M,Cyan,Spring,4.0,Yes,Yes,40,Debit Card,Every 3 Months,26-35,High
694,46,Male,Shorts,Clothing,52,Vermont,L,Turquoise,Spring,3.1,Yes,Yes,30,Cash,Every 3 Months,46-55,Medium
695,41,Male,Dress,Clothing,21,Kentucky,S,Charcoal,Fall,3.5,Yes,Yes,38,Venmo,Every 3 Months,36-45,Low
697,44,Male,Belt,Accessories,42,Utah,L,Green,Fall,2.8,Yes,Yes,49,Cash,Monthly,36-45,Medium
699,55,Male,Boots,Footwear,41,Iowa,M,Yellow,Winter,3.8,Yes,Yes,40,Debit Card,Weekly,46-55,Medium
700,50,Male,Handbag,Accessories,46,Connecticut,M,Charcoal,Fall,2.6,Yes,Yes,5,PayPal,Weekly,46-55,Medium
702,51,Male,Boots,Footwear,90,Idaho,L,Red,Fall,3.3,Yes,Yes,5,Debit Card,Every 3 Months,46-55,High
705,34,Male,Hoodie,Clothing,66,Idaho,S,Black,Spring,3.2,Yes,Yes,18,PayPal,Annually,26-35,Medium
707,46,Male,Jeans,Clothing,47,Iowa,L,Turquoise,Summer,4.8,Yes,Yes,27,Debit Card,Weekly,46-55,Medium
709,37,Male,Backpack,Accessories,50,Kentucky,L,Beige,Summer,3.4,Yes,Yes,19,Cash,Fortnightly,36-45,Medium
710,49,Male,Jacket,Outerwear,79,Massachusetts,L,Charcoal,Summer,4.6,Yes,Yes,23,Debit Card,Monthly,46-55,High
713,42,Male,Blouse,Clothing,81,New Hampshire,XL,Black,Summer,3.8,Yes,Yes,36,Bank Transfer,Quarterly,36-45,High
714,37,Male,Hoodie,Clothing,90,Oregon,M,Lavender,Summer,2.6,Yes,Yes,39,Bank Transfer,Bi-Weekly,36-45,High
716,33,Male,Jeans,Clothing,63,Delaware,L,Green,Spring,2.6,Yes,Yes,37,Debit Card,Quarterly,26-35,Medium
721,33,Male,Jewelry,Accessories,62,New Mexico,L,Orange,Fall,3.4,Yes,Yes,19,Debit Card,Weekly,26-35,Medium
722,43,Male,Blouse,Clothing,57,California,L,Silver,Summer,4.4,Yes,Yes,41,Debit Card,Every 3 Months,36-45,Medium
724,35,Male,Jewelry,Accessories,53,Missouri,L,Cyan,Fall,3.5,Yes,Yes,43,PayPal,Monthly,26-35,Medium
725,37,Male,T-shirt,Clothing,79,New Hampshire,XL,Green,Fall,4.7,Yes,Yes,36,Venmo,Every 3 Months,36-45,High
727,32,Male,Shorts,Clothing,78,North Dakota,L,Yellow,Summer,3.6,Yes,Yes,20,Bank Transfer,Every 3 Months,26-35,High
730,41,Male,Sunglasses,Accessories,56,Minnesota,L,Beige,Summer,3.2,Yes,Yes,46,PayPal,Every 3 Months,36-45,Medium
731,48,Male,Boots,Footwear,25,Massachusetts,M,Indigo,Summer,3.9,Yes,Yes,28,Venmo,Fortnightly,46-55,Low
732,43,Male,Coat,Outerwear,28,Arkansas,M,Red,Spring,3.5,Yes,Yes,30,PayPal,Fortnightly,36-45,Low
733,34,Male,Shirt,Clothing,57,New Hampshire,L,Blue,Spring,2.8,Yes,Yes,28,Cash,Bi-Weekly,26-35,Medium
734,45,Male,Dress,Clothing,36,Rhode Island,L,Cyan,Fall,2.7,Yes,Yes,20,Debit Card,Bi-Weekly,36-45,Medium
738,47,Male,Sunglasses,Accessories,24,Nebraska,M,Teal,Spring,3.6,Yes,Yes,28,PayPal,Annually,46-55,Low
746,46,Male,T-shirt,Clothing,92,Michigan,L,Orange,Fall,4.7,Yes,Yes,4,Venmo,Monthly,46-55,High
747,40,Male,Sandals,Footwear,45,Michigan,M,Red,Winter,2.5,Yes,Yes,47,Credit Card,Annually,36-45,Medium
748,51,Male,Shorts,Clothing,74,Oklahoma,L,Gold,Spring,4.4,Yes,Yes,13,Bank Transfer,Weekly,46-55,High
749,35,Male,Hat,Accessories,39,South Dakota,L,Brown,Fall,3.9,Yes,Yes,8,Bank Transfer,Quarterly,26-35,Medium
753,39,Male,Scarf,Accessories,85,Ohio,L,Yellow,Fall,4.2,Yes,Yes,17,PayPal,Every 3 Months,36-45,High
754,47,Male,Boots,Footwear,54,Massachusetts,M,Teal,Fall,3.4,Yes,Yes,27,Venmo,Quarterly,46-55,Medium
755,36,Male,Gloves,Accessories,41,North Carolina,L,Pink,Spring,2.9,Yes,Yes,3,Debit Card,Quarterly,36-45,Medium
758,41,Male,Hoodie,Clothing,32,Minnesota,M,Red,Fall,3.8,Yes,Yes,18,Debit Card,Quarterly,36-45,Medium
760,51,Male,Dress,Clothing,49,Rhode Island,XL,Green,Winter,2.6,Yes,Yes,25,Credit Card,Fortnightly,46-55,Medium
761,33,Male,Gloves,Accessories,50,Minnesota,XL,Violet,Fall,3.4,Yes,Yes,6,Cash,Annually,26-35,Medium
763,45,Male,Belt,Accessories,46,New Mexico,M,Pink,Fall,3.9,Yes,Yes,43,Debit Card,Fortnightly,36-45,Medium
765,55,Male,Skirt,Clothing,39,Virginia,XL,Silver,Fall,4.2,Yes,Yes,6,Debit Card,Quarterly,46-55,Medium
766,54,Male,Sneakers,Footwear,99,Alaska,M,Pink,Summer,3.0,Yes,Yes,13,Cash,Quarterly,46-55,High
770,52,Male,Socks,Clothing,100,Delaware,M,Silver,Spring,4.3,Yes,Yes,8,PayPal,Monthly,46-55,High
775,42,Male,Hat,Accessories,46,Nevada,M,Yellow,Summer,3.5,Yes,Yes,11,Credit Card,Quarterly,36-45,Medium
776,49,Male,Handbag,Accessories,53,Kentucky,S,Gold,Winter,3.0,Yes,Yes,8,PayPal,Monthly,46-55,Medium
777,49,Male,Shirt,Clothing,60,Alabama,M,Maroon,Spring,5.0,Yes,Yes,8,Venmo,Every 3 Months,46-55,Medium
778,55,Male,Socks,Clothing,32,Wyoming,XL,Silver,Spring,2.5,Yes,Yes,37,Venmo,Weekly,46-55,Medium
781,34,Male,Shoes,Footwear,26,New York,M,Turquoise,Spring,3.6,Yes,Yes,38,Cash,Quarterly,26-35,Low
785,31,Male,Jeans,Clothing,72,Alabama,M,Peach,Winter,3.2,Yes,Yes,41,Bank Transfer,Every 3 Months,26-35,High
786,46,Male,Shorts,Clothing,62,Louisiana,S,Purple,Spring,4.0,Yes,Yes,37,PayPal,Fortnightly,46-55,Medium
788,53,Male,Handbag,Accessories,85,Michigan,S,Green,Spring,3.7,Yes,Yes,25,Venmo,Weekly,46-55,High
789,50,Male,Pants,Clothing,51,Rhode Island,XL,Yellow,Summer,3.8,Yes,Yes,18,Bank Transfer,Quarterly,46-55,Medium
790,33,Male,Handbag,Accessories,84,Idaho,S,Purple,Fall,2.7,Yes,Yes,4,Credit Card,Bi-Weekly,26-35,High
792,50,Male,Scarf,Accessories,44,North Carolina,S,Magenta,Summer,3.1,Yes,Yes,35,PayPal,Fortnightly,46-55,Medium
793,34,Male,Sneakers,Footwear,45,New Jersey,M,Violet,Spring,4.2,Yes,Yes,45,Venmo,Weekly,26-35,Medium
796,39,Male,Sandals,Footwear,26,New York,M,Beige,Summer,4.6,Yes,Yes,34,Venmo,Annually,36-45,Low
797,42,Male,Socks,Clothing,78,Arizona,XL,Black,Fall,4.0,Yes,Yes,43,Credit Card,Annually,36-45,High
798,42,Male,Coat,Outerwear,82,Maryland,M,Violet,Fall,4.0,Yes,Yes,38,Debit Card,Weekly,36-45,High
800,55,Male,Belt,Accessories,55,Nevada,L,Brown,Summer,3.3,Yes,Yes,31,PayPal,Annually,46-55,Medium
801,32,Male,Socks,Clothing,20,Utah,S,Gold,Summer,2.6,Yes,Yes,20,Cash,Every 3 Months,26-35,Low
803,38,Male,Pants,Clothing,41,Delaware,M,Teal,Winter,3.5,Yes,Yes,2,Bank Transfer,Weekly,36-45,Medium
804,32,Male,Shorts,Clothing,38,Connecticut,L,Silver,Winter,2.8,Yes,Yes,30,Venmo,Every 3 Months,26-35,Medium
805,43,Male,Boots,Footwear,47,Mississippi,M,Maroon,Summer,2.6,Yes,Yes,28,Venmo,Quarterly,36-45,Medium
806,41,Male,Dress,Clothing,30,Connecticut,L,White,Summer,3.7,Yes,Yes,40,Debit Card,Monthly,36-45,Low
809,46,Male,Shoes,Footwear,96,Wisconsin,L,Lavender,Fall,4.6,Yes,Yes,38,Cash,Every 3 Months,46-55,High
810,48,Male,Boots,Footwear,81,South Carolina,M,Violet,Fall,4.9,Yes,Yes,30,PayPal,Bi-Weekly,46-55,High
811,52,Male,Scarf,Accessories,83,South Dakota,S,Lavender,Fall,4.9,Yes,Yes,32,Debit Card,Bi-Weekly,46-55,High
814,54,Male,Handbag,Accessories,45,Montana,S,Olive,Summer,2.9,Yes,Yes,14,Debit Card,Annually,46-55,Medium
815,31,Male,Shirt,Clothing,62,Minnesota,M,Pink,Winter,3.8,Yes,Yes,8,PayPal,Monthly,26-35,Medium
820,55,Male,Sunglasses,Accessories,36,Colorado,S,Teal,Winter,4.8,Yes,Yes,28,Debit Card,Quarterly,46-55,Medium
823,35,Male,Shirt,Clothing,59,Mississippi,L,Magenta,Winter,3.4,Yes,Yes,23,Bank Transfer,Annually,26-35,Medium
824,51,Male,Sunglasses,Accessories,27,Georgia,M,Green,Winter,2.5,Yes,Yes,11,Credit Card,Quarterly,46-55,Low
827,54,Male,Dress,Clothing,94,Massachusetts,M,Purple,Winter,3.6,Yes,Yes,36,PayPal,Weekly,46-55,High
828,31,Male,Shoes,Footwear,51,Colorado,S,Green,Fall,4.1,Yes,Yes,33,Bank Transfer,Fortnightly,26-35,Medium
830,42,Male,Socks,Clothing,57,Idaho,S,Silver,Spring,3.1,Yes,Yes,14,Credit Card,Fortnightly,36-45,Medium
831,41,Male,Shorts,Clothing,76,Wyoming,M,Maroon,Fall,4.2,Yes,Yes,5,Credit Card,Annually,36-45,High
834,43,Male,Handbag,Accessories,68,Oklahoma,M,Purple,Fall,3.5,Yes,Yes,11,Credit Card,Annually,36-45,Medium
835,52,Male,Backpack,Accessories,89,Nevada,M,Indigo,Summer,3.1,Yes,Yes,18,Credit Card,Weekly,46-55,High
836,35,Male,Boots,Footwear,26,Maryland,L,Indigo,Summer,2.5,Yes,Yes,21,Debit Card,Weekly,26-35,Low
839,33,Male,Coat,Outerwear,29,Kentucky,M,Gray,Spring,4.3,Yes,Yes,49,Credit Card,Annually,26-35,Low
840,48,Male,Shirt,Clothing,31,Illinois,L,Teal,Spring,2.6,Yes,Yes,10,Debit Card,Every 3 Months,46-55,Medium
